run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
threshold_82,threshold,0.8,0.1,3,2.8958319475326926,1.1117456524673077,10,28158.87107833152,100.0
threshold_81,threshold,0.8,0.1,3,2.9762266034740197,1.031350996525981,10,28054.31415875019,100.0
threshold_83,threshold,0.8,0.1,3,2.947995599140069,1.0595820008599317,10,28457.110712520916,100.0
threshold_87,threshold,0.8,0.1,1,2.8830403721493916,1.1245372278506083,10,12649.121116448176,100.0
threshold_84,threshold,0.8,0.1,1,2.8692659372783926,1.1383116627216079,10,12607.797811835178,100.0
threshold_86,threshold,0.8,0.1,1,2.8602030400302323,1.1473745599697664,10,12580.609120090698,100.0
threshold_85,threshold,0.8,0.1,1,2.8352380581443777,1.1723395418556224,10,12505.714174433133,100.0
threshold_87,threshold,0.8,0.1,2,2.8984838041206102,1.10909379587939,10,20344.572528810007,100.0
threshold_84,threshold,0.8,0.1,2,2.9542018727293566,1.0533757272706428,10,20470.40343002325,100.0
threshold_86,threshold,0.8,0.1,2,2.857383942375386,1.1501936576246135,10,20152.760947216855,100.0
threshold_85,threshold,0.8,0.1,2,3.0046275734010734,1.002950026598929,10,20519.596894636354,100.0
threshold_87,threshold,0.8,0.1,3,2.87996607592083,1.1276115240791709,10,27984.470756572497,100.0
threshold_84,threshold,0.8,0.1,3,3.0608431188433953,0.9467344811566041,10,28652.932786553436,100.0
threshold_86,threshold,0.8,0.1,3,2.8996549321156584,1.1079226678843426,10,27851.72574356383,100.0
threshold_85,threshold,0.8,0.1,3,2.8842596835565457,1.1233179164434541,10,28172.37594530599,100.0
threshold_88,threshold,0.8,0.1,1,2.9246668480252147,1.0829107519747858,10,12774.000544075645,100.0
threshold_90,threshold,0.8,0.1,1,2.901958624417466,1.1056189755825343,10,12705.875873252398,100.0
threshold_89,threshold,0.8,0.1,1,2.8935847586472687,1.113992841352732,10,12680.754275941807,100.0
threshold_91,threshold,0.8,0.1,1,2.8494452139426527,1.1581323860573465,10,12548.335641827958,100.0
threshold_88,threshold,0.8,0.1,2,2.8946304700689427,1.1129471299310578,10,20457.891954282473,100.0
threshold_90,threshold,0.8,0.1,2,2.829870565712738,1.177707034287261,10,20195.487570390615,100.0
threshold_89,threshold,0.8,0.1,2,2.882485075874135,1.1250925241258667,10,20328.209503564212,100.0
threshold_91,threshold,0.8,0.1,2,2.7849980151863427,1.2225795848136558,10,19903.329687386984,100.0
threshold_88,threshold,0.8,0.1,3,2.8112539895904405,1.1963236104095598,10,27891.653923053796,100.0
threshold_90,threshold,0.8,0.1,3,2.89076294166566,1.1168146583343401,10,27867.776395387595,100.0
threshold_89,threshold,0.8,0.1,3,2.8055469413640584,1.2020306586359417,10,27744.850327656386,100.0
threshold_91,threshold,0.8,0.1,3,2.9711935597495187,1.0363840402504814,10,27816.91036663554,100.0
threshold_92,threshold,0.8,0.1,1,2.924329455812391,1.083248144187608,10,12772.988367437174,100.0
threshold_94,threshold,0.8,0.1,1,2.9322673985275625,1.0753102014724378,10,12796.802195582688,100.0
threshold_93,threshold,0.8,0.1,1,2.898772948768717,1.1088046512312841,10,12696.31884630615,100.0
threshold_95,threshold,0.8,0.1,1,2.8489076820149535,1.1586699179850484,10,12546.72304604486,100.0
threshold_92,threshold,0.8,0.1,2,2.961676104214604,1.045901495785395,10,20658.016680080986,100.0
threshold_94,threshold,0.8,0.1,2,2.8334365721654,1.1741410278346003,10,20297.111912078886,100.0
threshold_93,threshold,0.8,0.1,2,2.86731046058091,1.1402671394190895,10,20298.25022804888,100.0
threshold_95,threshold,0.8,0.1,2,2.956657313725834,1.0509202862741664,10,20416.694987222363,100.0
threshold_92,threshold,0.8,0.1,3,2.9202586157048875,1.0873189842951125,10,28418.79252719565,100.0
threshold_94,threshold,0.8,0.1,3,2.8811935192444666,1.1263840807555336,10,27940.692469812286,100.0
threshold_93,threshold,0.8,0.1,3,2.912523204594957,1.0950543954050422,10,28035.819841833752,100.0
threshold_95,threshold,0.8,0.1,3,2.8662832740012583,1.1412943259987427,10,28015.544809226136,100.0
threshold_96,threshold,0.8,0.1,1,2.970095869280684,1.0374817307193167,10,12910.287607842052,100.0
threshold_98,threshold,0.8,0.1,1,2.9386138078410595,1.0689637921589399,10,12815.84142352318,100.0
