run_id,strategy,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction,cost_per_spray
none_3,none,1,2,3,2.3037868846961014,1.703790715303899,0,0.0,110.6
none_3,none,1,3,3,2.322838377514988,1.6847392224850117,0,0.0,110.6
none_3,none,1,4,3,2.321514962373685,1.6860626376263157,0,0.0,110.6
none_3,none,1,5,3,2.2792688506091774,1.728308749390823,0,0.0,110.6
none_3,none,1,6,3,2.29606235855324,1.7115152414467605,0,0.0,110.6
none_3,none,1,7,3,2.2876899496346574,1.7198876503653426,0,0.0,110.6
none_3,none,1,8,3,2.2632869719592477,1.744290628040753,0,0.0,110.6
none_3,none,1,9,3,2.3592112850879023,1.6483663149120984,0,0.0,110.6
none_3,none,1,0,4,2.355026238137534,1.6525513618624659,0,0.0,110.6
none_3,none,1,1,4,2.2845197832006496,1.7230578167993509,0,0.0,110.6
none_3,none,1,2,4,2.3128284233614878,1.694749176638512,0,0.0,110.6
none_3,none,1,3,4,2.30238969175497,1.7051879082450307,0,0.0,110.6
none_3,none,1,4,4,2.3272363409471826,1.6803412590528175,0,0.0,110.6
none_3,none,1,5,4,2.3204601827491462,1.687117417250854,0,0.0,110.6
none_3,none,1,6,4,2.292575788223715,1.7150018117762855,0,0.0,110.6
none_3,none,1,7,4,2.307626517701476,1.6999510822985247,0,0.0,110.6
none_3,none,1,8,4,2.2690063615897373,1.7385712384102632,0,0.0,110.6
none_3,none,1,9,4,2.380291390209825,1.627286209790175,0,0.0,110.6
none_3,none,1,0,5,2.3720790518333073,1.6354985481666926,0,0.0,110.6
none_3,none,1,1,5,2.32295282192603,1.6846247780739705,0,0.0,110.6
none_3,none,1,2,5,2.2951487723623596,1.7124288276376407,0,0.0,110.6
none_3,none,1,3,5,2.300874246736294,1.7067033532637066,0,0.0,110.6
none_3,none,1,4,5,2.294852226495818,1.7127253735041819,0,0.0,110.6
none_3,none,1,5,5,2.3019116501760135,1.705665949823987,0,0.0,110.6
none_3,none,1,6,5,2.313421062986716,1.6941565370132845,0,0.0,110.6
none_3,none,1,7,5,2.3078217168757016,1.699755883124299,0,0.0,110.6
none_3,none,1,8,5,2.2665415119117003,1.7410360880883011,0,0.0,110.6
none_3,none,1,9,5,2.3631049268377513,1.6444726731622483,0,0.0,110.6
none_3,none,1,0,6,2.3609466655201343,1.6466309344798662,0,0.0,110.6
