run_id,plot_strategy,plot_pesticide,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction,cost_per_spray
threshold_35,none,neonicotinoid,11,9,3,2.363650268091889,1.6439273319081111,0,0.0,100.0
threshold_35,calendar,neonicotinoid,11,0,4,2.386788551360403,1.6207890486395968,5,1.0,100.0
threshold_35,calendar,etofenprox,11,1,4,2.2808284624159145,1.7267491375840862,5,1.0,110.6
threshold_35,calendar,neonicotinoid,11,2,4,2.2944261025578947,1.7131514974421058,5,1.0,100.0
threshold_35,calendar,neonicotinoid,11,3,4,2.3014571156715755,1.7061204843284248,5,1.0,100.0
threshold_35,none,etofenprox,11,4,4,2.2904832303844707,1.7170943696155294,0,0.0,110.6
threshold_35,threshold,neonicotinoid,11,5,4,2.300380456104241,1.7071971438957587,10,1.0,100.0
threshold_35,calendar,neonicotinoid,11,6,4,2.317233486646748,1.6903441133532522,5,1.0,100.0
threshold_35,calendar,neonicotinoid,11,7,4,2.2872220287690532,1.7203555712309473,5,1.0,100.0
threshold_35,threshold,neonicotinoid,11,8,4,2.2682660814671745,1.7393115185328263,10,1.0,100.0
threshold_35,calendar,neonicotinoid,11,9,4,2.3896912153371406,1.6178863846628597,5,1.0,100.0
threshold_35,none,neonicotinoid,11,0,5,2.360454701174018,1.6471228988259825,0,0.0,100.0
threshold_35,none,etofenprox,11,1,5,2.2580627945866043,1.7495148054133964,0,0.0,110.6
threshold_35,threshold,etofenprox,11,2,5,2.3180749031996073,1.689502696800393,9,1.0,110.6
threshold_35,calendar,etofenprox,11,3,5,2.304579155933707,1.7029984440662926,5,1.0,110.6
threshold_35,calendar,neonicotinoid,11,4,5,2.2958418577357116,1.7117357422642885,5,1.0,100.0
threshold_35,calendar,neonicotinoid,11,5,5,2.30498265187556,1.70259494812444,5,1.0,100.0
threshold_35,none,neonicotinoid,11,6,5,2.298874097607876,1.7087035023921247,0,0.0,100.0
threshold_35,calendar,etofenprox,11,7,5,2.2935606439173872,1.7140169560826135,5,1.0,110.6
threshold_35,calendar,etofenprox,11,8,5,2.284417740662345,1.7231598593376558,5,1.0,110.6
threshold_35,calendar,neonicotinoid,11,9,5,2.3991219509451756,1.6084556490548243,5,1.0,100.0
threshold_35,threshold,etofenprox,11,0,6,2.3650789365476608,1.642498663452339,9,1.0,110.6
threshold_35,threshold,neonicotinoid,11,1,6,2.270446936512635,1.7371306634873653,10,1.0,100.0
threshold_35,threshold,neonicotinoid,11,2,6,2.319855892042177,1.6877217079578237,10,1.0,100.0
threshold_35,calendar,etofenprox,11,3,6,2.304543360260922,1.7030342397390783,5,1.0,110.6
threshold_35,threshold,neonicotinoid,11,4,6,2.305200593324023,1.7023770066759776,10,1.0,100.0
threshold_35,threshold,neonicotinoid,11,5,6,2.304573629148093,1.7030039708519076,10,1.0,100.0
threshold_35,threshold,etofenprox,11,6,6,2.3136146502867585,1.6939629497132418,9,1.0,110.6
threshold_35,calendar,neonicotinoid,11,7,6,2.3236416304755276,1.6839359695244722,5,1.0,100.0
threshold_35,threshold,etofenprox,11,8,6,2.2996270672584838,1.707950532741517,10,1.0,110.6
threshold_35,threshold,etofenprox,11,9,6,2.3803331092640163,1.6272444907359838,9,1.0,110.6
threshold_35,none,etofenprox,11,0,7,2.331018860674068,1.6765587393259327,0,0.0,110.6
threshold_35,threshold,neonicotinoid,11,1,7,2.276001545052477,1.731576054947524,10,1.0,100.0
threshold_35,threshold,neonicotinoid,11,2,7,2.292875897292426,1.7147017027075746,10,1.0,100.0
threshold_35,calendar,etofenprox,11,3,7,2.3086506312617847,1.698926968738216,5,1.0,110.6
threshold_35,none,neonicotinoid,11,4,7,2.2704901277322658,1.7370874722677352,0,0.0,100.0
threshold_35,threshold,neonicotinoid,11,5,7,2.2937103852870724,1.713867214712928,10,1.0,100.0
threshold_35,threshold,etofenprox,11,6,7,2.3128535277209004,1.6947240722790997,9,1.0,110.6
threshold_35,threshold,neonicotinoid,11,7,7,2.3073387542850514,1.7002388457149484,9,1.0,100.0
threshold_35,threshold,neonicotinoid,11,8,7,2.2866641768822684,1.7209134231177323,10,1.0,100.0
threshold_35,none,neonicotinoid,11,9,7,2.3517237444482455,1.6558538555517552,0,0.0,100.0
threshold_35,calendar,etofenprox,11,0,8,2.3356063133041554,1.671971286695846,5,1.0,110.6
threshold_35,calendar,neonicotinoid,11,1,8,2.255274736984846,1.752302863015155,5,1.0,100.0
threshold_35,none,etofenprox,11,2,8,2.318869204745378,1.6887083952546227,0,0.0,110.6
threshold_35,calendar,neonicotinoid,11,3,8,2.2606450891914913,1.7469325108085094,5,1.0,100.0
threshold_35,calendar,etofenprox,11,4,8,2.2813370518699068,1.726240548130094,5,1.0,110.6
threshold_35,calendar,neonicotinoid,11,5,8,2.2578090250629304,1.7497685749370704,5,1.0,100.0
threshold_35,calendar,etofenprox,11,6,8,2.2584360335011695,1.7491415664988317,5,1.0,110.6
threshold_35,threshold,etofenprox,11,7,8,2.2731658751961157,1.734411724803885,10,1.0,110.6
threshold_35,threshold,neonicotinoid,11,8,8,2.2424020374653386,1.7651755625346623,10,1.0,100.0
threshold_35,calendar,neonicotinoid,11,9,8,2.3085408414594246,1.6990367585405781,5,1.0,100.0
threshold_35,none,neonicotinoid,11,0,9,2.4760486408825155,1.5315289591174843,0,0.0,100.0
threshold_35,none,etofenprox,11,1,9,2.327804012053685,1.6797735879463165,0,0.0,110.6
threshold_35,threshold,neonicotinoid,11,2,9,2.3789975279990894,1.6285800720009105,9,1.0,100.0
threshold_35,none,etofenprox,11,3,9,2.4011380551730195,1.6064395448269806,0,0.0,110.6
threshold_35,calendar,etofenprox,11,4,9,2.3800853562251665,1.6274922437748334,5,1.0,110.6
threshold_35,calendar,neonicotinoid,11,5,9,2.3824023049784375,1.6251752950215634,5,1.0,100.0
threshold_35,calendar,neonicotinoid,11,6,9,2.3529218293740453,1.6546557706259557,5,1.0,100.0
threshold_35,threshold,etofenprox,11,7,9,2.337832620413354,1.669744979586646,10,1.0,110.6
threshold_35,threshold,neonicotinoid,11,8,9,2.3021540362223605,1.7054235637776427,10,1.0,100.0
threshold_35,calendar,etofenprox,11,9,9,2.470651789956072,1.536925810043926,5,1.0,110.6
threshold_32,calendar,etofenprox,12,0,0,2.50445584857028,1.5031217514297188,5,1.0,110.6
threshold_32,calendar,neonicotinoid,12,1,0,2.316181212586217,1.6913963874137843,5,1.0,100.0
threshold_32,calendar,etofenprox,12,2,0,2.364560080529362,1.6430175194706382,5,1.0,110.6
threshold_32,calendar,etofenprox,12,3,0,2.343680612865237,1.6638969871347633,5,1.0,110.6
threshold_32,threshold,neonicotinoid,12,4,0,2.374321542002151,1.6332560579978492,9,1.0,100.0
threshold_32,threshold,etofenprox,12,5,0,2.3787892997253657,1.6287883002746346,9,1.0,110.6
threshold_32,calendar,neonicotinoid,12,6,0,2.4115948745084976,1.5959827254915018,5,1.0,100.0
threshold_32,calendar,neonicotinoid,12,7,0,2.3469308864088627,1.6606467135911374,5,1.0,100.0
threshold_32,threshold,etofenprox,12,8,0,2.2908147998583868,1.7167628001416162,10,1.0,110.6
threshold_32,threshold,etofenprox,12,9,0,2.4768880800740924,1.5306895199259054,9,1.0,110.6
threshold_32,calendar,etofenprox,12,0,1,2.327366957215202,1.6802106427847991,5,1.0,110.6
threshold_32,none,neonicotinoid,12,1,1,2.2686139177229063,1.7389636822770944,0,0.0,100.0
threshold_32,calendar,etofenprox,12,2,1,2.264171964038112,1.7434056359618886,5,1.0,110.6
threshold_32,calendar,neonicotinoid,12,3,1,2.268281103469331,1.7392964965306694,5,1.0,100.0
threshold_32,calendar,etofenprox,12,4,1,2.3044038231400275,1.7031737768599724,5,1.0,110.6
threshold_32,calendar,neonicotinoid,12,5,1,2.2836272858549074,1.7239503141450934,5,1.0,100.0
threshold_32,threshold,etofenprox,12,6,1,2.258552785520812,1.7490248144791891,10,1.0,110.6
threshold_32,calendar,neonicotinoid,12,7,1,2.2567485002486003,1.7508290997514007,5,1.0,100.0
threshold_32,calendar,etofenprox,12,8,1,2.247144477021525,1.7604331229784762,5,1.0,110.6
threshold_32,threshold,etofenprox,12,9,1,2.310866845151076,1.696710754848927,9,1.0,110.6
threshold_32,calendar,etofenprox,12,0,2,2.3830882192124667,1.6244893807875336,5,1.0,110.6
threshold_32,calendar,neonicotinoid,12,1,2,2.268401214357609,1.739176385642392,5,1.0,100.0
threshold_32,none,etofenprox,12,2,2,2.291281776253601,1.7162958237463997,0,0.0,110.6
threshold_32,calendar,etofenprox,12,3,2,2.3099493896327523,1.6976282103672486,5,1.0,110.6
threshold_32,calendar,neonicotinoid,12,4,2,2.289740734891618,1.7178368651083826,5,1.0,100.0
threshold_32,none,neonicotinoid,12,5,2,2.2751090810055397,1.732468518994461,0,0.0,100.0
threshold_32,none,etofenprox,12,6,2,2.280290558717113,1.7272870412828871,0,0.0,110.6
threshold_32,threshold,etofenprox,12,7,2,2.2723402157714876,1.735237384228513,10,1.0,110.6
threshold_32,threshold,etofenprox,12,8,2,2.2421923823408902,1.7653852176591107,10,1.0,110.6
threshold_32,calendar,neonicotinoid,12,9,2,2.334268455478338,1.673309144521663,5,1.0,100.0
threshold_32,calendar,neonicotinoid,12,0,3,2.354393900437468,1.6531836995625317,5,1.0,100.0
threshold_32,none,etofenprox,12,1,3,2.2549617179463888,1.7526158820536122,0,0.0,110.6
threshold_32,calendar,neonicotinoid,12,2,3,2.2927592400483348,1.7148183599516658,5,1.0,100.0
threshold_32,threshold,neonicotinoid,12,3,3,2.3436370945737233,1.6639405054262768,9,1.0,100.0
threshold_32,threshold,etofenprox,12,4,3,2.3351671417224082,1.672410458277592,9,1.0,110.6
threshold_32,calendar,etofenprox,12,5,3,2.2985779385331226,1.7089996614668774,5,1.0,110.6
threshold_32,calendar,etofenprox,12,6,3,2.2951022225668285,1.712475377433172,5,1.0,110.6
threshold_32,none,neonicotinoid,12,7,3,2.250725382216389,1.756852217783612,0,0.0,100.0
threshold_32,none,neonicotinoid,12,8,3,2.2741829723497573,1.7333946276502437,0,0.0,100.0
threshold_32,calendar,neonicotinoid,12,9,3,2.3649913670074203,1.64258623299258,5,1.0,100.0
threshold_32,threshold,etofenprox,12,0,4,2.3737365669982444,1.6338410330017559,10,1.0,110.6
threshold_32,threshold,neonicotinoid,12,1,4,2.2623592970756,1.7452183029244006,10,1.0,100.0
threshold_32,calendar,neonicotinoid,12,2,4,2.2924030574087415,1.7151745425912592,5,1.0,100.0
threshold_32,threshold,etofenprox,12,3,4,2.3174846761288417,1.6900929238711584,9,1.0,110.6
threshold_32,threshold,etofenprox,12,4,4,2.32372494454243,1.6838526554575706,9,1.0,110.6
threshold_32,none,etofenprox,12,5,4,2.3070438800863053,1.7005337199136952,0,0.0,110.6
threshold_32,calendar,neonicotinoid,12,6,4,2.283328451690828,1.7242491483091724,5,1.0,100.0
threshold_32,threshold,etofenprox,12,7,4,2.2969773218526943,1.710600278147306,10,1.0,110.6
threshold_32,threshold,etofenprox,12,8,4,2.2492141711925693,1.758363428807432,10,1.0,110.6
threshold_32,calendar,etofenprox,12,9,4,2.3583390442818404,1.6492385557181606,5,1.0,110.6
threshold_32,threshold,etofenprox,12,0,5,2.363216028477101,1.6443615715228992,10,1.0,110.6
threshold_32,threshold,neonicotinoid,12,1,5,2.279937570914643,1.727640029085358,10,1.0,100.0
threshold_32,threshold,etofenprox,12,2,5,2.2786754450213973,1.7289021549786037,10,1.0,110.6
threshold_32,calendar,neonicotinoid,12,3,5,2.2926028394371314,1.7149747605628696,5,1.0,100.0
threshold_32,none,neonicotinoid,12,4,5,2.285126269085856,1.7224513309141447,0,0.0,100.0
threshold_32,calendar,etofenprox,12,5,5,2.331730026958377,1.6758475730416231,5,1.0,110.6
threshold_32,calendar,neonicotinoid,12,6,5,2.3195366438207436,1.6880409561792564,5,1.0,100.0
threshold_32,calendar,neonicotinoid,12,7,5,2.2684021034127597,1.7391754965872412,5,1.0,100.0
threshold_32,threshold,neonicotinoid,12,8,5,2.241819177701756,1.7657584222982454,10,1.0,100.0
threshold_32,calendar,neonicotinoid,12,9,5,2.3375625589352613,1.6700150410647387,5,1.0,100.0
threshold_32,calendar,etofenprox,12,0,6,2.3454691613123932,1.662108438687607,5,1.0,110.6
threshold_32,calendar,etofenprox,12,1,6,2.2390258730297323,1.7685517269702686,5,1.0,110.6
threshold_32,none,etofenprox,12,2,6,2.30959587164924,1.6979817283507603,0,0.0,110.6
threshold_32,threshold,etofenprox,12,3,6,2.287443854128399,1.7201337458716015,10,1.0,110.6
threshold_32,calendar,etofenprox,12,4,6,2.3166676546439358,1.6909099453560645,5,1.0,110.6
threshold_32,calendar,etofenprox,12,5,6,2.276608922688247,1.7309686773117534,5,1.0,110.6
threshold_32,none,etofenprox,12,6,6,2.2882312142057386,1.7193463857942621,0,0.0,110.6
threshold_32,none,etofenprox,12,7,6,2.3013040363753845,1.706273563624616,0,0.0,110.6
threshold_32,threshold,neonicotinoid,12,8,6,2.241285556193001,1.7662920438070004,10,1.0,100.0
threshold_32,threshold,etofenprox,12,9,6,2.3672450340189513,1.6403325659810493,9,1.0,110.6
threshold_32,calendar,neonicotinoid,12,0,7,2.35797133055181,1.6496062694481899,5,1.0,100.0
threshold_32,threshold,neonicotinoid,12,1,7,2.2480077632541957,1.7595698367458052,10,1.0,100.0
threshold_32,calendar,etofenprox,12,2,7,2.2930459514357966,1.7145316485642037,5,1.0,110.6
threshold_32,threshold,etofenprox,12,3,7,2.271189538116908,1.7363880618830927,10,1.0,110.6
threshold_32,calendar,etofenprox,12,4,7,2.2850057630920158,1.722571836907985,5,1.0,110.6
threshold_32,calendar,neonicotinoid,12,5,7,2.2714686655527125,1.7361089344472882,5,1.0,100.0
threshold_32,threshold,etofenprox,12,6,7,2.2930409520093886,1.7145366479906117,10,1.0,110.6
threshold_32,calendar,neonicotinoid,12,7,7,2.3137485921807195,1.693829007819281,5,1.0,100.0
threshold_32,calendar,etofenprox,12,8,7,2.2921011885507814,1.7154764114492196,5,1.0,110.6
threshold_32,threshold,neonicotinoid,12,9,7,2.3657980985070903,1.6417795014929095,10,1.0,100.0
threshold_32,none,neonicotinoid,12,0,8,2.291789324995201,1.7157882750048012,0,0.0,100.0
threshold_32,threshold,neonicotinoid,12,1,8,2.2347262575854177,1.7728513424145838,10,1.0,100.0
threshold_32,calendar,neonicotinoid,12,2,8,2.263735699861507,1.7438419001384935,5,1.0,100.0
threshold_32,threshold,etofenprox,12,3,8,2.2874109291041655,1.7201666708958352,10,1.0,110.6
threshold_32,calendar,etofenprox,12,4,8,2.3027154563641563,1.7048621436358442,5,1.0,110.6
threshold_32,none,neonicotinoid,12,5,8,2.290660584709517,1.7169170152904836,0,0.0,100.0
threshold_32,threshold,neonicotinoid,12,6,8,2.308047052602756,1.6995305473972446,9,1.0,100.0
threshold_32,none,etofenprox,12,7,8,2.253953526872662,1.753624073127339,0,0.0,110.6
threshold_32,none,neonicotinoid,12,8,8,2.260240444496286,1.747337155503715,0,0.0,100.0
threshold_32,calendar,neonicotinoid,12,9,8,2.344645004919206,1.6629325950807954,5,1.0,100.0
threshold_32,threshold,neonicotinoid,12,0,9,2.486636067616025,1.5209415323839743,9,1.0,100.0
threshold_32,threshold,etofenprox,12,1,9,2.3152724543044454,1.692305145695556,10,1.0,110.6
threshold_32,threshold,neonicotinoid,12,2,9,2.3736901363158576,1.6338874636841432,9,1.0,100.0
threshold_32,calendar,etofenprox,12,3,9,2.3618063216790164,1.6457712783209835,5,1.0,110.6
threshold_32,calendar,etofenprox,12,4,9,2.373505582653252,1.6340720173467476,5,1.0,110.6
threshold_32,calendar,neonicotinoid,12,5,9,2.4050840559810145,1.6024935440189843,5,1.0,100.0
threshold_32,threshold,neonicotinoid,12,6,9,2.3828497650822467,1.6247278349177523,9,1.0,100.0
threshold_32,threshold,neonicotinoid,12,7,9,2.3663844412649264,1.6411931587350743,9,1.0,100.0
threshold_32,none,neonicotinoid,12,8,9,2.3617267738484227,1.6458508261515785,0,0.0,100.0
threshold_32,calendar,etofenprox,12,9,9,2.512126464043827,1.4954511359561722,5,1.0,110.6
threshold_33,calendar,neonicotinoid,12,0,0,2.4728654015554596,1.534712198444539,5,1.0,100.0
threshold_33,threshold,neonicotinoid,12,1,0,2.2944012001850793,1.7131763998149225,10,1.0,100.0
threshold_33,threshold,neonicotinoid,12,2,0,2.3621378044928387,1.645439795507162,10,1.0,100.0
threshold_33,threshold,etofenprox,12,3,0,2.3667480387888684,1.6408295612111325,10,1.0,110.6
threshold_33,none,etofenprox,12,4,0,2.3447961930958714,1.6627814069041285,0,0.0,110.6
threshold_33,calendar,etofenprox,12,5,0,2.3492471951845655,1.6583304048154361,5,1.0,110.6
threshold_33,threshold,neonicotinoid,12,6,0,2.3408348974481106,1.6667427025518904,10,1.0,100.0
threshold_33,none,etofenprox,12,7,0,2.3192693759352343,1.6883082240647662,0,0.0,110.6
threshold_33,none,neonicotinoid,12,8,0,2.319320928783643,1.688256671216358,0,0.0,100.0
threshold_33,threshold,neonicotinoid,12,9,0,2.4593617063154483,1.54821589368455,9,1.0,100.0
threshold_33,calendar,neonicotinoid,12,0,1,2.318111014984089,1.6894665850159123,5,1.0,100.0
threshold_33,threshold,neonicotinoid,12,1,1,2.2470917461728437,1.7604858538271575,10,1.0,100.0
threshold_33,calendar,neonicotinoid,12,2,1,2.2724029979392184,1.7351746020607826,5,1.0,100.0
threshold_33,calendar,etofenprox,12,3,1,2.251919377516971,1.75565822248303,5,1.0,110.6
threshold_33,calendar,etofenprox,12,4,1,2.2615313382970874,1.7460462617029133,5,1.0,110.6
threshold_33,calendar,neonicotinoid,12,5,1,2.2531284808044836,1.7544491191955172,5,1.0,100.0
threshold_33,threshold,etofenprox,12,6,1,2.248696017627618,1.7588815823723831,10,1.0,110.6
threshold_33,calendar,etofenprox,12,7,1,2.27333550799376,1.7342420920062407,5,1.0,110.6
threshold_33,threshold,etofenprox,12,8,1,2.2481931857625317,1.7593844142374695,10,1.0,110.6
threshold_33,threshold,neonicotinoid,12,9,1,2.2982306855774373,1.7093469144225646,10,1.0,100.0
threshold_33,calendar,neonicotinoid,12,0,2,2.352539115102933,1.655038484897068,5,1.0,100.0
threshold_33,none,neonicotinoid,12,1,2,2.271211107387874,1.7363664926121272,0,0.0,100.0
threshold_33,calendar,neonicotinoid,12,2,2,2.2644006047653433,1.7431769952346579,5,1.0,100.0
threshold_33,calendar,neonicotinoid,12,3,2,2.2903451549358578,1.7172324450641427,5,1.0,100.0
threshold_33,none,neonicotinoid,12,4,2,2.3003695955427417,1.707208004457259,0,0.0,100.0
threshold_33,calendar,neonicotinoid,12,5,2,2.2822290431635275,1.7253485568364733,5,1.0,100.0
threshold_33,threshold,etofenprox,12,6,2,2.2908143069231843,1.716763293076816,10,1.0,110.6
threshold_33,threshold,neonicotinoid,12,7,2,2.2807960833015217,1.726781516698479,10,1.0,100.0
threshold_33,threshold,etofenprox,12,8,2,2.2486373722105673,1.7589402277894337,10,1.0,110.6
threshold_33,none,etofenprox,12,9,2,2.344826161935439,1.6627514380645614,0,0.0,110.6
threshold_33,calendar,etofenprox,12,0,3,2.354617860091873,1.6529597399081266,5,1.0,110.6
threshold_33,calendar,neonicotinoid,12,1,3,2.2575850391715226,1.7499925608284783,5,1.0,100.0
threshold_33,calendar,etofenprox,12,2,3,2.30002663318089,1.707550966819111,5,1.0,110.6
threshold_33,none,etofenprox,12,3,3,2.287863601211274,1.7197139987887269,0,0.0,110.6
threshold_33,threshold,neonicotinoid,12,4,3,2.292140346244134,1.7154372537558666,10,1.0,100.0
threshold_33,threshold,neonicotinoid,12,5,3,2.2699346636183364,1.7376429363816643,10,1.0,100.0
threshold_33,threshold,neonicotinoid,12,6,3,2.2728484088388554,1.7347291911611453,10,1.0,100.0
threshold_33,threshold,neonicotinoid,12,7,3,2.3016544134802626,1.7059231865197382,10,1.0,100.0
threshold_33,calendar,etofenprox,12,8,3,2.2651941536773554,1.7423834463226455,5,1.0,110.6
threshold_33,threshold,etofenprox,12,9,3,2.356696478442903,1.6508811215570975,9,1.0,110.6
threshold_33,threshold,neonicotinoid,12,0,4,2.359051126475091,1.6485264735249092,9,1.0,100.0
threshold_33,calendar,etofenprox,12,1,4,2.2749968417974302,1.7325807582025703,5,1.0,110.6
threshold_33,threshold,neonicotinoid,12,2,4,2.307897376866791,1.6996802231332098,10,1.0,100.0
threshold_33,threshold,neonicotinoid,12,3,4,2.289497172244921,1.7180804277550794,10,1.0,100.0
threshold_33,threshold,neonicotinoid,12,4,4,2.2796133574314483,1.727964242568552,10,1.0,100.0
threshold_33,none,etofenprox,12,5,4,2.286308409717731,1.7212691902822699,0,0.0,110.6
threshold_33,none,etofenprox,12,6,4,2.2888625965300897,1.718715003469911,0,0.0,110.6
threshold_33,threshold,etofenprox,12,7,4,2.314732641488815,1.6928449585111853,9,1.0,110.6
threshold_33,calendar,neonicotinoid,12,8,4,2.2951800601205354,1.712397539879465,5,1.0,100.0
threshold_33,threshold,etofenprox,12,9,4,2.327589151964436,1.6799884480355647,10,1.0,110.6
threshold_33,threshold,neonicotinoid,12,0,5,2.3749296142727285,1.6326479857272715,9,1.0,100.0
threshold_33,threshold,neonicotinoid,12,1,5,2.2932655541331366,1.714312045866864,10,1.0,100.0
threshold_33,calendar,etofenprox,12,2,5,2.312092661699608,1.6954849383003925,5,1.0,110.6
threshold_33,threshold,etofenprox,12,3,5,2.2989769305735996,1.7086006694264004,10,1.0,110.6
threshold_33,calendar,etofenprox,12,4,5,2.302964106985957,1.704613493014043,5,1.0,110.6
threshold_33,calendar,etofenprox,12,5,5,2.278733146745474,1.7288444532545268,5,1.0,110.6
threshold_33,threshold,neonicotinoid,12,6,5,2.2986601883040008,1.7089174116959995,10,1.0,100.0
threshold_33,threshold,etofenprox,12,7,5,2.300941420644045,1.7066361793559557,10,1.0,110.6
threshold_33,calendar,etofenprox,12,8,5,2.2546760635006606,1.75290153649934,5,1.0,110.6
threshold_33,threshold,etofenprox,12,9,5,2.3482157623675595,1.6593618376324397,10,1.0,110.6
threshold_33,none,neonicotinoid,12,0,6,2.3957589787398352,1.611818621260164,0,0.0,100.0
threshold_33,calendar,etofenprox,12,1,6,2.3054212547041515,1.702156345295849,5,1.0,110.6
threshold_33,threshold,neonicotinoid,12,2,6,2.3219987209247894,1.6855788790752106,10,1.0,100.0
threshold_33,none,etofenprox,12,3,6,2.317434512774042,1.6901430872259589,0,0.0,110.6
threshold_33,threshold,etofenprox,12,4,6,2.2671318558744136,1.740445744125587,10,1.0,110.6
threshold_33,calendar,neonicotinoid,12,5,6,2.2947229650330563,1.712854634966944,5,1.0,100.0
threshold_33,threshold,neonicotinoid,12,6,6,2.2971888189182534,1.710388781081747,10,1.0,100.0
threshold_33,calendar,etofenprox,12,7,6,2.2823544722460167,1.725223127753984,5,1.0,110.6
threshold_33,calendar,etofenprox,12,8,6,2.2803628708760546,1.7272147291239464,5,1.0,110.6
threshold_33,calendar,etofenprox,12,9,6,2.357578905382583,1.6499986946174172,5,1.0,110.6
threshold_33,calendar,etofenprox,12,0,7,2.3988001250687727,1.6087774749312274,5,1.0,110.6
threshold_33,calendar,neonicotinoid,12,1,7,2.2955651528238157,1.712012447176185,5,1.0,100.0
threshold_33,calendar,neonicotinoid,12,2,7,2.30164853297972,1.7059290670202805,5,1.0,100.0
threshold_33,calendar,neonicotinoid,12,3,7,2.2746014173489537,1.732976182651047,5,1.0,100.0
threshold_33,calendar,etofenprox,12,4,7,2.2862478790466345,1.7213297209533658,5,1.0,110.6
threshold_33,calendar,etofenprox,12,5,7,2.2757244976341147,1.7318531023658863,5,1.0,110.6
threshold_33,calendar,etofenprox,12,6,7,2.304782587195294,1.7027950128047067,5,1.0,110.6
threshold_33,none,etofenprox,12,7,7,2.2786148818726506,1.7289627181273504,0,0.0,110.6
threshold_33,calendar,neonicotinoid,12,8,7,2.2531718745361697,1.754405725463831,5,1.0,100.0
threshold_33,threshold,neonicotinoid,12,9,7,2.3505143463234184,1.657063253676582,10,1.0,100.0
threshold_33,threshold,neonicotinoid,12,0,8,2.332478699738269,1.675098900261732,9,1.0,100.0
threshold_33,threshold,neonicotinoid,12,1,8,2.260188905723191,1.7473886942768095,10,1.0,100.0
threshold_33,calendar,neonicotinoid,12,2,8,2.2740507393767184,1.7335268606232823,5,1.0,100.0
threshold_33,calendar,neonicotinoid,12,3,8,2.275722435421618,1.731855164578383,5,1.0,100.0
threshold_33,calendar,etofenprox,12,4,8,2.2641252938269716,1.7434523061730292,5,1.0,110.6
threshold_33,calendar,etofenprox,12,5,8,2.2891220546995097,1.718455545300491,5,1.0,110.6
threshold_33,threshold,etofenprox,12,6,8,2.262534381624552,1.7450432183754487,10,1.0,110.6
threshold_33,calendar,neonicotinoid,12,7,8,2.2499501366426573,1.7576274633573439,5,1.0,100.0
threshold_33,calendar,neonicotinoid,12,8,8,2.2545432484039987,1.7530343515960018,5,1.0,100.0
threshold_33,calendar,etofenprox,12,9,8,2.316001390689951,1.6915762093100504,5,1.0,110.6
threshold_33,calendar,neonicotinoid,12,0,9,2.489188983593632,1.5183886164063674,5,1.0,100.0
threshold_33,calendar,neonicotinoid,12,1,9,2.338307423725181,1.6692701762748205,5,1.0,100.0
threshold_33,calendar,neonicotinoid,12,2,9,2.394859936887301,1.6127176631126998,5,1.0,100.0
threshold_33,none,neonicotinoid,12,3,9,2.3633881675873227,1.6441894324126771,0,0.0,100.0
threshold_33,none,neonicotinoid,12,4,9,2.345200873344767,1.6623767266552332,0,0.0,100.0
threshold_33,calendar,etofenprox,12,5,9,2.3642916832674366,1.643285916732564,5,1.0,110.6
threshold_33,threshold,neonicotinoid,12,6,9,2.3654182756659825,1.6421593243340176,9,1.0,100.0
threshold_33,threshold,neonicotinoid,12,7,9,2.339859227647325,1.6677183723526756,10,1.0,100.0
threshold_33,calendar,etofenprox,12,8,9,2.3372648561810307,1.6703127438189702,5,1.0,110.6
threshold_33,threshold,neonicotinoid,12,9,9,2.4570046676477943,1.5505729323522044,9,1.0,100.0
threshold_34,threshold,neonicotinoid,12,0,0,2.4885594220823113,1.5190181779176875,9,1.0,100.0
threshold_34,calendar,etofenprox,12,1,0,2.340734527499726,1.6668430725002754,5,1.0,110.6
threshold_34,none,etofenprox,12,2,0,2.3617800667314377,1.6457975332685633,0,0.0,110.6
threshold_34,calendar,etofenprox,12,3,0,2.3606531552455716,1.6469244447544282,5,1.0,110.6
threshold_34,threshold,etofenprox,12,4,0,2.3576598212763606,1.6499177787236396,10,1.0,110.6
threshold_34,calendar,neonicotinoid,12,5,0,2.3286047747451746,1.678972825254826,5,1.0,100.0
threshold_34,calendar,etofenprox,12,6,0,2.3430947167102265,1.6644828832897738,5,1.0,110.6
threshold_34,calendar,etofenprox,12,7,0,2.3701297595579924,1.6374478404420074,5,1.0,110.6
threshold_34,threshold,etofenprox,12,8,0,2.338284683190445,1.669292916809557,10,1.0,110.6
threshold_34,none,etofenprox,12,9,0,2.480403261746407,1.527174338253591,0,0.0,110.6
threshold_34,threshold,etofenprox,12,0,1,2.3480912722632876,1.659486327736714,10,1.0,110.6
threshold_34,calendar,etofenprox,12,1,1,2.2605232660664725,1.7470543339335285,5,1.0,110.6
threshold_34,calendar,etofenprox,12,2,1,2.2910329144221673,1.7165446855778335,5,1.0,110.6
threshold_34,calendar,etofenprox,12,3,1,2.273096470816387,1.7344811291836135,5,1.0,110.6
threshold_34,calendar,neonicotinoid,12,4,1,2.248214474924324,1.7593631250756772,5,1.0,100.0
threshold_34,none,etofenprox,12,5,1,2.2489653174585733,1.7586122825414274,0,0.0,110.6
threshold_34,threshold,neonicotinoid,12,6,1,2.265025415369141,1.74255218463086,10,1.0,100.0
