run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
none_11,none,0.8,0.03,3,2.346474187825215,1.6611034121747847,0,25790.61542485873,100.0
none_8,none,0.8,0.03,3,2.3342130759734703,1.6733645240265294,0,25594.002821880404,100.0
none_9,none,0.8,0.03,3,2.327935042690274,1.6796425573097262,0,25995.69284979836,100.0
none_14,none,0.8,0.03,1,2.2782566944800067,1.7293209055199938,0,11834.77008344002,100.0
none_15,none,0.8,0.03,1,2.344832556484735,1.6627450435152649,0,12034.497669454206,100.0
none_12,none,0.8,0.03,1,2.3022664343765915,1.7053111656234086,0,11906.799303129774,100.0
none_13,none,0.8,0.03,1,2.243085151808883,1.7644924481911182,0,11729.25545542665,100.0
none_14,none,0.8,0.03,2,2.263577214599103,1.744000385400897,0,18625.50172723733,100.0
none_15,none,0.8,0.03,2,2.3606414809309433,1.6469361190690563,0,19116.422112247034,100.0
none_12,none,0.8,0.03,2,2.274005197834798,1.733572402165202,0,18728.81489663417,100.0
none_13,none,0.8,0.03,2,2.3274972279504347,1.6800803720495652,0,18711.747139277955,100.0
none_14,none,0.8,0.03,3,2.2503328720319637,1.757244727968037,0,25376.50034333322,100.0
none_15,none,0.8,0.03,3,2.277543011868059,1.7300345881319412,0,25949.051147851213,100.0
none_12,none,0.8,0.03,3,2.324988023421117,1.6825895765788825,0,25703.77896689752,100.0
none_13,none,0.8,0.03,3,2.2667746623117266,1.740802937688274,0,25512.071126213137,100.0
none_18,none,0.8,0.03,1,2.2980377616896193,1.709539838310381,0,11894.11328506886,100.0
none_19,none,0.8,0.03,1,2.3012076137151274,1.7063699862848722,0,11903.622841145381,100.0
none_16,none,0.8,0.03,1,2.297473976114018,1.7101036238859824,0,11892.421928342053,100.0
none_17,none,0.8,0.03,1,2.358919207351747,1.6486583926482525,0,12076.75762205524,100.0
none_18,none,0.8,0.03,2,2.387942337125263,1.619635262874736,0,19057.94029644465,100.0
none_19,none,0.8,0.03,2,2.2863802631508574,1.721197336849143,0,18762.763630597954,100.0
none_16,none,0.8,0.03,2,2.2554878579863873,1.7520897420136137,0,18658.885502301215,100.0
none_17,none,0.8,0.03,2,2.3528793448367655,1.6546982551632343,0,19135.395656565535,100.0
none_18,none,0.8,0.03,3,2.3009874037231617,1.7065901962768382,0,25960.902507614133,100.0
none_19,none,0.8,0.03,3,2.3351132120418283,1.672464387958171,0,25768.10326672344,100.0
none_16,none,0.8,0.03,3,2.290563777259159,1.7170138227408414,0,25530.576834078693,100.0
none_17,none,0.8,0.03,3,2.2508817056961106,1.7566958943038902,0,25888.04077365387,100.0
