run_id,strategy,calendar_interval,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
calendar_15,calendar,7,4,5,8,2.24574044691102,1.761837153088981,10,1.0
calendar_15,calendar,7,4,6,8,2.27788981417627,1.7296877858237307,10,1.0
calendar_15,calendar,7,4,7,8,2.2040159535798085,1.8035616464201922,10,1.0
calendar_15,calendar,7,4,8,8,2.1768066179132943,1.8307709820867064,10,1.0
calendar_15,calendar,7,4,9,8,2.2541892097310843,1.7533883902689167,10,1.0
calendar_15,calendar,7,4,0,9,2.323797034981615,1.683780565018385,10,1.0
calendar_15,calendar,7,4,1,9,2.229930045489721,1.7776475545102801,10,1.0
calendar_15,calendar,7,4,2,9,2.2661716697855856,1.7414059302144147,10,1.0
calendar_15,calendar,7,4,3,9,2.295153699431894,1.7124239005681066,10,1.0
calendar_15,calendar,7,4,4,9,2.2694896270004232,1.7380879729995768,10,1.0
calendar_15,calendar,7,4,5,9,2.273466318135557,1.7341112818644435,10,1.0
calendar_15,calendar,7,4,6,9,2.281240567656741,1.7263370323432587,10,1.0
calendar_15,calendar,7,4,7,9,2.262382362154951,1.7451952378450497,10,1.0
calendar_15,calendar,7,4,8,9,2.2666640240383877,1.7409135759616126,10,1.0
calendar_15,calendar,7,4,9,9,2.3503265850144066,1.6572510149855924,10,1.0
calendar_14,calendar,7,4,0,0,2.362453798392607,1.6451238016073928,10,1.0
calendar_14,calendar,7,4,1,0,2.271939600824714,1.7356379991752866,10,1.0
calendar_14,calendar,7,4,2,0,2.25980123389437,1.7477763661056307,10,1.0
calendar_14,calendar,7,4,3,0,2.283966787737141,1.7236108122628593,10,1.0
calendar_14,calendar,7,4,4,0,2.2798890217688323,1.7276885782311682,10,1.0
calendar_14,calendar,7,4,5,0,2.2921541561678915,1.715423443832109,10,1.0
calendar_14,calendar,7,4,6,0,2.2800234371602257,1.7275541628397748,10,1.0
calendar_14,calendar,7,4,7,0,2.264451218626918,1.7431263813730824,10,1.0
calendar_14,calendar,7,4,8,0,2.2611861824435766,1.7463914175564241,10,1.0
calendar_14,calendar,7,4,9,0,2.3170233662970854,1.6905542337029134,10,1.0
calendar_14,calendar,7,4,0,1,2.2424881779037023,1.765089422096299,10,1.0
calendar_14,calendar,7,4,1,1,2.182054860471499,1.8255227395285027,10,1.0
calendar_14,calendar,7,4,2,1,2.208006599734713,1.799571000265288,10,1.0
calendar_14,calendar,7,4,3,1,2.201413733758888,1.8061638662411128,10,1.0
calendar_14,calendar,7,4,4,1,2.200443396703262,1.8071342032967386,10,1.0
calendar_14,calendar,7,4,5,1,2.221122267634412,1.7864553323655892,10,1.0
calendar_14,calendar,7,4,6,1,2.2587422135230626,1.748835386476938,10,1.0
calendar_14,calendar,7,4,7,1,2.2060539794484577,1.8015236205515437,10,1.0
calendar_14,calendar,7,4,8,1,2.1916772096255643,1.8159003903744364,10,1.0
calendar_14,calendar,7,4,9,1,2.240580135078351,1.7669974649216493,10,1.0
calendar_14,calendar,7,4,0,2,2.287310853522608,1.7202667464773924,10,1.0
calendar_14,calendar,7,4,1,2,2.2218163564206637,1.7857612435793377,10,1.0
