run_id,strategy,pesticide_threshold,season,grain_tha,pest_loss_tha,spray_count,end_money
threshold_80,threshold,0.3,2,3.406100851026983,0.6014767489730177,8,23816.24097110707
threshold_83,threshold,0.3,2,3.402276447161542,0.6053011528384602,8,23894.30659905827
threshold_82,threshold,0.3,2,3.387875089950717,0.6197025100492837,8,23702.71177619487
threshold_81,threshold,0.3,3,3.4046938475319433,0.6028837524680569,7,33384.133957091784
threshold_80,threshold,0.3,3,3.4139284660322677,0.5936491339677324,7,33358.02636920387
threshold_83,threshold,0.3,3,3.3816500779518406,0.6259275220481605,8,33239.25683291379
threshold_82,threshold,0.3,3,3.3877197580499363,0.6198578419500652,8,33065.87105034468
threshold_85,threshold,0.3,1,3.3848924105464455,0.6226851894535553,8,14354.677231639336
threshold_84,threshold,0.3,1,3.3658117179505633,0.6417658820494382,9,14197.43515385169
threshold_87,threshold,0.3,1,3.4036454329751122,0.6039321670248897,8,14410.936298925337
threshold_86,threshold,0.3,1,3.410207175827456,0.5973704241725454,7,14530.621527482368
threshold_85,threshold,0.3,2,3.422033663003538,0.5855439369964617,7,23920.77822064995
threshold_84,threshold,0.3,2,3.391887894868489,0.6156897051315122,8,23573.098838457157
threshold_87,threshold,0.3,2,3.3903106954985747,0.6172669045014265,8,23781.86838542106
threshold_86,threshold,0.3,2,3.392108561021829,0.6154690389781722,8,23906.947210547856
threshold_85,threshold,0.3,3,3.3837921892143523,0.6237854107856482,8,33272.15478829301
threshold_84,threshold,0.3,3,3.3984321765873875,0.6091454234126135,8,32968.395368219324
threshold_87,threshold,0.3,3,3.4013120123913314,0.6062655876086691,7,33285.80442259506
threshold_86,threshold,0.3,3,3.401891292932104,0.605686307067896,9,33212.62108934417
threshold_89,threshold,0.3,1,3.384677065607831,0.6229005343921696,8,14354.031196823493
threshold_88,threshold,0.3,1,3.3658991878799256,0.6416784121200756,8,14297.697563639776
threshold_91,threshold,0.3,1,3.3822858625698013,0.6252917374302006,8,14346.857587709404
threshold_90,threshold,0.3,1,3.3820596574251574,0.6255179425748442,8,14346.178972275473
threshold_89,threshold,0.3,2,3.3862117848032343,0.6213658151967661,7,23812.666551233197
threshold_88,threshold,0.3,2,3.3752607065604567,0.6323168934395446,8,23623.479683321148
threshold_91,threshold,0.3,2,3.437586407461556,0.5699911925384431,7,23959.61681009407
threshold_90,threshold,0.3,2,3.4073673314426642,0.6002102685573365,8,23768.280966603466
threshold_89,threshold,0.3,3,3.397206595411437,0.6103710045885624,7,33304.28633746751
threshold_88,threshold,0.3,3,3.37777567754657,0.629801922453431,8,32956.80671596086
threshold_91,threshold,0.3,3,3.3816260139012337,0.6259515860987677,8,33304.494851797775
threshold_90,threshold,0.3,3,3.3754501945785886,0.6321274054214117,9,32994.63155033923
threshold_93,threshold,0.3,1,3.4210031109579,0.5865744890421002,7,14563.0093328737
threshold_92,threshold,0.3,1,3.4075738275664333,0.6000037724335685,8,14422.7214826993
threshold_95,threshold,0.3,1,3.3771715771382462,0.6304060228617553,8,14331.514731414738
threshold_94,threshold,0.3,1,3.391813229046594,0.6157643709534075,8,14375.439687139782
threshold_93,threshold,0.3,2,3.372794465210039,0.6347831347899618,8,23881.392728503815
threshold_92,threshold,0.3,2,3.4024405444310566,0.6051370555689451,8,23830.04311599247
threshold_95,threshold,0.3,2,3.381353654197347,0.6262239458026533,8,23675.57569400678
threshold_94,threshold,0.3,2,3.3845446706926623,0.6230329293073389,8,23729.07369921777
threshold_93,threshold,0.3,3,3.3925143591624085,0.6150632408375923,8,33258.935805991045
threshold_92,threshold,0.3,3,3.403218855000107,0.604358744999894,8,33239.699680992795
threshold_95,threshold,0.3,3,3.3907515526319116,0.6168260473680894,8,33047.830351902514
threshold_94,threshold,0.3,3,3.4258075895962423,0.5817700104037578,7,33306.496468006495
threshold_97,threshold,0.3,1,3.3729349252434306,0.6346426747565698,8,14318.804775730292
threshold_96,threshold,0.3,1,3.400884615260763,0.6066929847392379,8,14402.653845782288
threshold_99,threshold,0.3,1,3.400812494900203,0.6067651050997982,8,14402.43748470061
threshold_98,threshold,0.3,1,3.3961959700394666,0.6113816299605338,8,14388.5879101184
