run_id,strategy,pesticide_threshold,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
threshold_3,threshold,0.1,1,0,3,3.411110082090738,0.5964675179092622,10,0.195
threshold_3,threshold,0.1,1,1,3,3.289550100602728,0.7180274993972711,10,0.195
threshold_3,threshold,0.1,1,2,3,3.3032931081074492,0.7042844918925498,10,0.195
threshold_3,threshold,0.1,1,3,3,3.3341579387100166,0.673419661289982,10,0.195
threshold_3,threshold,0.1,1,4,3,3.334574588294925,0.6730030117050722,10,0.195
threshold_3,threshold,0.1,1,5,3,3.3206185768521217,0.6869590231478767,10,0.195
threshold_3,threshold,0.1,1,6,3,3.349480498798606,0.6580971012013945,10,0.195
threshold_3,threshold,0.1,1,7,3,3.3337103752679695,0.6738672247320295,10,0.195
threshold_3,threshold,0.1,1,8,3,3.269831581377701,0.737746018622299,10,0.195
threshold_3,threshold,0.1,1,9,3,3.4354189587005153,0.572158641299485,10,0.195
threshold_3,threshold,0.1,1,0,4,3.465333966499886,0.5422436335001145,10,0.195
threshold_3,threshold,0.1,1,1,4,3.296675987698204,0.7109016123017949,10,0.195
threshold_3,threshold,0.1,1,2,4,3.3160993374887013,0.6914782625113,10,0.195
threshold_3,threshold,0.1,1,3,4,3.3184771231790884,0.689100476820911,10,0.195
threshold_3,threshold,0.1,1,4,4,3.3286290401770966,0.6789485598229034,10,0.195
threshold_3,threshold,0.1,1,5,4,3.3328536105458686,0.6747239894541309,10,0.195
threshold_3,threshold,0.1,1,6,4,3.280555511619679,0.7270220883803223,10,0.195
threshold_3,threshold,0.1,1,7,4,3.345742223064279,0.6618353769357209,10,0.195
threshold_3,threshold,0.1,1,8,4,3.2795705392811625,0.7280070607188366,10,0.195
threshold_3,threshold,0.1,1,9,4,3.4455584410767104,0.5620191589232888,10,0.195
threshold_3,threshold,0.1,1,0,5,3.386696901110816,0.6208806988891834,10,0.195
threshold_3,threshold,0.1,1,1,5,3.300411758444048,0.7071658415559523,10,0.195
threshold_3,threshold,0.1,1,2,5,3.366689941855711,0.6408876581442892,10,0.195
threshold_3,threshold,0.1,1,3,5,3.3246346455906544,0.6829429544093467,10,0.195
threshold_3,threshold,0.1,1,4,5,3.3855016125808586,0.6220759874191419,10,0.195
threshold_3,threshold,0.1,1,5,5,3.347054345276384,0.6605232547236172,10,0.195
threshold_3,threshold,0.1,1,6,5,3.2880431685284015,0.7195344314715995,10,0.195
threshold_3,threshold,0.1,1,7,5,3.292118976410989,0.7154586235890115,10,0.195
threshold_3,threshold,0.1,1,8,5,3.2921977079092426,0.715379892090758,10,0.195
threshold_3,threshold,0.1,1,9,5,3.4363320611607957,0.5712455388392038,10,0.195
threshold_3,threshold,0.1,1,0,6,3.4159141346011546,0.591663465398845,10,0.195
threshold_3,threshold,0.1,1,1,6,3.2712141596806306,0.7363634403193696,10,0.195
threshold_3,threshold,0.1,1,2,6,3.3278898092345948,0.6796877907654054,10,0.195
threshold_3,threshold,0.1,1,3,6,3.3324574223721335,0.675120177627866,10,0.195
threshold_3,threshold,0.1,1,4,6,3.353552661124224,0.6540249388757774,10,0.195
threshold_3,threshold,0.1,1,5,6,3.3388684431131197,0.6687091568868813,10,0.195
