run_id,strategy,pesticide_threshold,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
threshold_3,threshold,0.1,1,6,4,3.4717959991921914,0.5357816008078082,10,0.26
threshold_3,threshold,0.1,1,7,4,3.4443176895463643,0.5632599104536363,10,0.26
threshold_3,threshold,0.1,1,8,4,3.3985064018543296,0.6090711981456697,10,0.26
threshold_3,threshold,0.1,1,9,4,3.4686849815695893,0.5388926184304098,10,0.26
threshold_3,threshold,0.1,1,0,5,3.52657122876236,0.48100637123764195,10,0.26
threshold_3,threshold,0.1,1,1,5,3.4274835996615467,0.5800940003384544,10,0.26
threshold_3,threshold,0.1,1,2,5,3.476376203459105,0.531201396540896,10,0.26
threshold_3,threshold,0.1,1,3,5,3.463755571316414,0.5438220286835859,10,0.26
threshold_3,threshold,0.1,1,4,5,3.4770987044428283,0.5304788955571721,10,0.26
threshold_3,threshold,0.1,1,5,5,3.5027703586281747,0.5048072413718252,10,0.26
threshold_3,threshold,0.1,1,6,5,3.4323980063727717,0.5751795936272296,10,0.26
threshold_3,threshold,0.1,1,7,5,3.4079842014382256,0.5995933985617735,10,0.26
threshold_3,threshold,0.1,1,8,5,3.4325485370847173,0.5750290629152816,10,0.26
threshold_3,threshold,0.1,1,9,5,3.477408304999635,0.5301692950003649,10,0.26
threshold_3,threshold,0.1,1,0,6,3.4944323257972254,0.5131452742027752,10,0.26
threshold_3,threshold,0.1,1,1,6,3.368116291890934,0.6394613081090672,10,0.26
threshold_3,threshold,0.1,1,2,6,3.4390923247612926,0.5684852752387078,10,0.26
threshold_3,threshold,0.1,1,3,6,3.492127993508147,0.5154496064918515,10,0.26
threshold_3,threshold,0.1,1,4,6,3.450109119739107,0.5574684802608926,10,0.26
threshold_3,threshold,0.1,1,5,6,3.473135873245041,0.5344417267549609,10,0.26
threshold_3,threshold,0.1,1,6,6,3.467230953428448,0.5403466465715545,10,0.26
threshold_3,threshold,0.1,1,7,6,3.469374902387922,0.5382026976120787,10,0.26
threshold_3,threshold,0.1,1,8,6,3.4125517490506208,0.5950258509493795,10,0.26
threshold_3,threshold,0.1,1,9,6,3.452976985031881,0.5546006149681196,10,0.26
threshold_3,threshold,0.1,1,0,7,3.504820382775329,0.5027572172246709,10,0.26
threshold_3,threshold,0.1,1,1,7,3.413454412155195,0.5941231878448051,10,0.26
threshold_3,threshold,0.1,1,2,7,3.4359818827211734,0.571595717278826,10,0.26
threshold_3,threshold,0.1,1,3,7,3.3967173609330996,0.6108602390669002,10,0.26
threshold_3,threshold,0.1,1,4,7,3.4771736284467996,0.5304039715532002,10,0.26
threshold_3,threshold,0.1,1,5,7,3.451566099729381,0.5560115002706191,10,0.26
threshold_3,threshold,0.1,1,6,7,3.487347012496376,0.5202305875036233,10,0.26
threshold_3,threshold,0.1,1,7,7,3.472372151235152,0.5352054487648495,10,0.26
threshold_3,threshold,0.1,1,8,7,3.4285559209236705,0.5790216790763305,10,0.26
threshold_3,threshold,0.1,1,9,7,3.473697923348812,0.5338796766511881,10,0.26
threshold_3,threshold,0.1,1,0,8,3.497281395468253,0.5102962045317466,10,0.26
threshold_3,threshold,0.1,1,1,8,3.3412738078178235,0.6663037921821773,10,0.26
threshold_3,threshold,0.1,1,2,8,3.3762888078030335,0.631288792196967,10,0.26
threshold_3,threshold,0.1,1,3,8,3.4130996327063396,0.5944779672936604,10,0.26
threshold_3,threshold,0.1,1,4,8,3.3769315999861336,0.6306460000138667,10,0.26
threshold_3,threshold,0.1,1,5,8,3.435956883023974,0.5716207169760263,10,0.26
threshold_3,threshold,0.1,1,6,8,3.404001709350884,0.603575890649116,10,0.26
threshold_3,threshold,0.1,1,7,8,3.391920447827032,0.6156571521729693,10,0.26
threshold_3,threshold,0.1,1,8,8,3.4132430298454377,0.5943345701545633,10,0.26
threshold_3,threshold,0.1,1,9,8,3.4632449437170316,0.5443326562829673,10,0.26
threshold_3,threshold,0.1,1,0,9,3.567146343324737,0.4404312566752644,10,0.26
threshold_3,threshold,0.1,1,1,9,3.4919141715284963,0.5156634284715043,10,0.26
threshold_3,threshold,0.1,1,2,9,3.4732582666323624,0.5343193333676385,10,0.26
threshold_3,threshold,0.1,1,3,9,3.480717751769386,0.5268598482306136,10,0.26
threshold_3,threshold,0.1,1,4,9,3.5156437810857613,0.4919338189142393,10,0.26
threshold_3,threshold,0.1,1,5,9,3.5125067711362346,0.49507082886376713,10,0.26
threshold_3,threshold,0.1,1,6,9,3.4951988617175926,0.5123787382824078,10,0.26
threshold_3,threshold,0.1,1,7,9,3.500068039484801,0.5075095605152002,10,0.26
threshold_3,threshold,0.1,1,8,9,3.5077098457682916,0.499867754231708,10,0.26
threshold_3,threshold,0.1,1,9,9,3.5305687160674912,0.47700888393250845,10,0.26
threshold_2,threshold,0.1,1,0,0,3.5614757056570188,0.44610189434298186,10,0.26
threshold_2,threshold,0.1,1,1,0,3.476143493818245,0.5314341061817556,10,0.26
threshold_2,threshold,0.1,1,2,0,3.5317226643642385,0.47585493563576065,10,0.26
threshold_2,threshold,0.1,1,3,0,3.5350319234973218,0.4725456765026804,10,0.26
threshold_2,threshold,0.1,1,4,0,3.5512627303739026,0.4563148696260976,10,0.26
threshold_2,threshold,0.1,1,5,0,3.5067531175435,0.5008244824565009,10,0.26
threshold_2,threshold,0.1,1,6,0,3.524957017935509,0.48262058206448855,10,0.26
