run_id,strategy,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
threshold_96,threshold,3,2,4,2.3238052357138015,1.683772364286198,10,0.9125000000000001
threshold_96,threshold,3,3,4,2.47161962486441,1.5359579751355892,10,0.7250000000000001
threshold_96,threshold,3,4,4,2.494784239222395,1.5127933607776047,10,0.7875000000000002
threshold_96,threshold,3,5,4,2.4145195357519595,1.593058064248041,10,0.9125000000000001
threshold_96,threshold,3,6,4,2.453540770563838,1.5540368294361613,10,0.7875000000000002
threshold_96,threshold,3,7,4,2.366493052377051,1.6410845476229483,10,0.7875000000000002
threshold_96,threshold,3,8,4,2.255823102605045,1.7517544973949555,10,0.9125000000000001
threshold_96,threshold,3,9,4,2.7779148144587804,1.2296627855412219,10,0.7250000000000001
threshold_96,threshold,3,0,5,2.7551826365961802,1.2523949634038207,9,0.6000000000000001
threshold_96,threshold,3,1,5,2.2638889829651423,1.7436886170348584,10,0.9125000000000001
threshold_96,threshold,3,2,5,2.3677977891459285,1.6397798108540707,10,0.7875000000000002
threshold_96,threshold,3,3,5,2.338101139935071,1.6694764600649281,10,0.8500000000000001
threshold_96,threshold,3,4,5,2.4514156739133783,1.5561619260866215,10,0.7875000000000002
threshold_96,threshold,3,5,5,2.408072983643107,1.5995046163568918,9,0.7875000000000001
threshold_96,threshold,3,6,5,2.463932672893428,1.5436449271065718,10,0.7875000000000002
threshold_96,threshold,3,7,5,2.3267565981863125,1.6808210018136873,10,0.8500000000000001
threshold_96,threshold,3,8,5,2.280174746145049,1.7274028538549513,10,0.9125000000000001
threshold_96,threshold,3,9,5,2.78318850468944,1.2243890953105596,9,0.6625000000000001
threshold_96,threshold,3,0,6,2.7216714210801927,1.2859061789198072,10,0.7250000000000001
threshold_96,threshold,3,1,6,2.233837425408722,1.7737401745912789,10,0.9125000000000001
threshold_96,threshold,3,2,6,2.2862737848286296,1.7213038151713702,10,0.8500000000000001
threshold_96,threshold,3,3,6,2.3573012831760063,1.6502763168239938,10,0.8500000000000001
