run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money
calendar_49,calendar,0.7,0.03,2,2.9634247455136857,1.0441528544863132,5,21334.274150718476
calendar_48,calendar,0.7,0.03,2,2.623706942143965,1.3838706578560338,5,19865.84062779133
calendar_51,calendar,0.7,0.03,3,2.7029952909231203,1.3045823090768796,5,29279.032461390434
calendar_50,calendar,0.7,0.03,3,2.7407412365934527,1.2668363634065467,5,28891.19260990176
calendar_49,calendar,0.7,0.03,3,2.747767547219484,1.2598100527805165,5,29077.57679237693
calendar_48,calendar,0.7,0.03,3,2.7727630502134946,1.2348145497865046,5,27684.129778431816
calendar_55,calendar,0.7,0.03,1,2.7902352219198368,1.217342378080163,5,12870.70566575951
calendar_54,calendar,0.7,0.03,1,2.854085697984203,1.1534919020157972,5,13062.257093952609
calendar_53,calendar,0.7,0.03,1,2.9396592311068837,1.0679183688931175,5,13318.97769332065
calendar_52,calendar,0.7,0.03,1,2.837988747962151,1.1695888520378486,5,13013.966243886453
calendar_55,calendar,0.7,0.03,2,2.6681777063677,1.3393998936323013,5,20375.23878486261
calendar_54,calendar,0.7,0.03,2,2.805860446549977,1.2017171534500244,5,20979.83843360254
calendar_53,calendar,0.7,0.03,2,2.7678215110560984,1.239756088943902,5,21122.442226488944
calendar_52,calendar,0.7,0.03,2,2.874186419295405,1.1333911807045955,5,21136.525501772667
calendar_55,calendar,0.7,0.03,3,2.675371598040612,1.3322060019593887,5,27901.353578984446
calendar_54,calendar,0.7,0.03,3,2.9109360893296388,1.0966415106703624,5,29212.646701591457
calendar_53,calendar,0.7,0.03,3,2.692976205453372,1.314601394546627,5,28701.370842849057
calendar_52,calendar,0.7,0.03,3,2.6889005639236028,1.3186770360763966,5,28703.227193543476
calendar_57,calendar,0.7,0.03,1,2.6789594057752324,1.3286181942247681,5,12536.878217325697
calendar_56,calendar,0.7,0.03,1,2.671267628912017,1.3363099710879838,5,12513.802886736052
calendar_59,calendar,0.7,0.03,1,2.636588069085964,1.370989530914035,5,12409.764207257893
calendar_58,calendar,0.7,0.03,1,2.8470285109854547,1.1605490890145451,5,13041.085532956364
calendar_57,calendar,0.7,0.03,2,2.8174438455711397,1.1901337544288617,5,20489.209754039115
calendar_56,calendar,0.7,0.03,2,2.808050601598192,1.199526998401808,5,20437.954691530627
calendar_59,calendar,0.7,0.03,2,2.674851103420419,1.3327264965795806,5,19934.31751751915
calendar_58,calendar,0.7,0.03,2,2.814581165246754,1.1929964347532442,5,20984.829028696626
calendar_57,calendar,0.7,0.03,3,2.6665623872055364,1.3410152127944641,5,27988.896915655725
calendar_56,calendar,0.7,0.03,3,2.9737061236855133,1.0338714763144872,5,28859.073062587166
calendar_59,calendar,0.7,0.03,3,2.8412687732838853,1.1663088267161155,5,27958.123837370804
calendar_58,calendar,0.7,0.03,3,2.926874199080355,1.0807034009196441,5,29265.45162593769
calendar_63,calendar,0.7,0.03,1,2.8569718395224215,1.1506057604775783,5,13070.915518567264
calendar_62,calendar,0.7,0.03,1,2.6870326649181675,1.3205449350818308,5,12561.097994754502
calendar_61,calendar,0.7,0.03,1,2.729667586595411,1.2779100134045898,5,12689.002759786232
calendar_60,calendar,0.7,0.03,1,2.7013230369149235,1.306254563085077,5,12603.96911074477
calendar_63,calendar,0.7,0.03,2,2.782520203881282,1.2250573961187199,5,20918.47613021111
calendar_62,calendar,0.7,0.03,2,2.7453237246626236,1.2622538753373764,5,20297.069168742375
calendar_61,calendar,0.7,0.03,2,2.878314338722423,1.129263261277577,5,20823.9457759535
calendar_60,calendar,0.7,0.03,2,2.8552510611736603,1.1523265388263393,5,20669.722294265754
calendar_63,calendar,0.7,0.03,3,2.81514185054154,1.1924357494584608,5,28863.90168183573
calendar_62,calendar,0.7,0.03,3,2.7005530133395657,1.3070245866604335,5,27898.728208761073
calendar_61,calendar,0.7,0.03,3,2.823805166511765,1.1837724334882354,5,28795.361275488794
calendar_60,calendar,0.7,0.03,3,2.700773378693816,1.3068042213061843,5,28272.042430347203
calendar_67,calendar,0.7,0.03,1,2.9394261540995172,1.0681514459004833,5,13318.278462298551
calendar_66,calendar,0.7,0.03,1,2.739519149451467,1.2680584505485342,5,12718.5574483544
calendar_65,calendar,0.7,0.03,1,2.8520192748900777,1.155558325109924,5,13056.057824670233
calendar_64,calendar,0.7,0.03,1,2.709827966982256,1.2977496330177443,5,12629.483900946769
calendar_67,calendar,0.7,0.03,2,2.868862452991951,1.1387151470080499,5,21424.865821274405
calendar_66,calendar,0.7,0.03,2,2.7229400237428254,1.284637576257175,5,20387.37751958288
calendar_65,calendar,0.7,0.03,2,2.716583773759474,1.2909938262405254,5,20705.809145948653
calendar_64,calendar,0.7,0.03,2,2.907170514648649,1.1004070853513508,5,20850.995444892716
calendar_67,calendar,0.7,0.03,3,2.7897758629464047,1.2178017370535952,5,29294.19341011362
calendar_66,calendar,0.7,0.03,3,2.769605452166598,1.237972147833401,5,28196.193876082674
calendar_65,calendar,0.7,0.03,3,2.8550226050457366,1.1525549949542637,5,28770.876961085865
calendar_64,calendar,0.7,0.03,3,2.6429613568487964,1.3646162431512048,5,28279.879515439105
calendar_71,calendar,0.7,0.03,1,2.8995859042814804,1.1079916957185192,5,13198.75771284444
calendar_70,calendar,0.7,0.03,1,2.7048892438757766,1.3026883561242233,5,12614.66773162733
calendar_69,calendar,0.7,0.03,1,2.6916554667958588,1.3159221332041415,5,12574.966400387577
calendar_68,calendar,0.7,0.03,1,2.809491638652755,1.1980859613472445,5,12928.474915958266
calendar_71,calendar,0.7,0.03,2,2.729168185254872,1.2784094147451284,5,20886.262268609054
calendar_70,calendar,0.7,0.03,2,2.7531343354799356,1.2544432645200636,5,20374.070738067137
calendar_69,calendar,0.7,0.03,2,2.627208705849914,1.3803688941500858,5,19956.59251793732
calendar_68,calendar,0.7,0.03,2,2.7041998387658914,1.3033777612341086,5,20541.07443225594
calendar_71,calendar,0.7,0.03,3,2.7010604454462843,1.3065171545537164,5,28489.443604947908
calendar_70,calendar,0.7,0.03,3,2.799696374445144,1.2078812255548566,5,28273.15986140257
calendar_69,calendar,0.7,0.03,3,2.978651135510057,1.028926464489944,5,28392.54592446749
calendar_68,calendar,0.7,0.03,3,2.879473233117149,1.1281043668828505,5,28679.49413160739
calendar_73,calendar,0.7,0.03,1,2.713022486905761,1.2945551130942392,5,12639.067460717284
calendar_72,calendar,0.7,0.03,1,2.9072042554123714,1.1003733445876298,5,13221.612766237115
calendar_75,calendar,0.7,0.03,1,2.706361943552879,1.301215656447121,5,12619.085830658638
calendar_74,calendar,0.7,0.03,1,2.9012726567130285,1.1063049432869716,5,13203.817970139085
calendar_73,calendar,0.7,0.03,2,2.7644810697174065,1.243096530282593,5,20432.5106698695
calendar_72,calendar,0.7,0.03,2,2.7645146426483755,1.243062957351624,5,21015.156694182242
calendar_75,calendar,0.7,0.03,2,2.728303369253078,1.2792742307469225,5,20303.995938417873
calendar_74,calendar,0.7,0.03,2,2.8303243830294535,1.1772532169705452,5,21194.791119227448
calendar_73,calendar,0.7,0.03,3,2.682718457486244,1.3248591425137566,5,27980.666042328234
