run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
calendar_77,calendar,0.9,0.03,1,3.1508236117075223,0.8567539882924768,5,13952.470835122567,100.0
calendar_78,calendar,0.9,0.03,1,3.2081850271883328,0.7993925728116683,5,14124.555081564999,100.0
calendar_79,calendar,0.9,0.03,1,3.2994493035057686,0.7081282964942311,5,14398.347910517306,100.0
calendar_76,calendar,0.9,0.03,2,3.1919768061496523,0.8156007938503465,5,23226.495842207565,100.0
calendar_77,calendar,0.9,0.03,2,3.1341729353983,0.8734046646016996,5,22854.98964131747,100.0
calendar_78,calendar,0.9,0.03,2,3.161060786744932,0.846516813255068,5,23107.737441799793,100.0
calendar_79,calendar,0.9,0.03,2,3.2295380899619426,0.7780395100380565,5,23586.962180403134,100.0
calendar_76,calendar,0.9,0.03,3,3.148485763202543,0.8590918367974588,5,32171.953131815193,100.0
calendar_77,calendar,0.9,0.03,3,3.2674772563308334,0.7401003436691665,5,32157.42141030997,100.0
calendar_78,calendar,0.9,0.03,3,3.25861056981554,0.7489670301844605,5,32383.56915124641,100.0
calendar_79,calendar,0.9,0.03,3,3.236807428714399,0.7707701712856005,5,32797.38446654633,100.0
threshold_83,threshold,0.9,0.03,1,3.4532474317747903,0.5543301682252104,7,14659.742295324371,100.0
threshold_80,threshold,0.9,0.03,1,3.464148249843029,0.5434293501569708,7,14692.444749529088,100.0
threshold_81,threshold,0.9,0.03,1,3.436716139204416,0.5708614607955833,8,14510.148417613249,100.0
threshold_82,threshold,0.9,0.03,1,3.437367854489762,0.5702097455102377,7,14612.103563469287,100.0
threshold_83,threshold,0.9,0.03,2,3.439412117860085,0.5681654821399135,7,24277.978648904627,100.0
threshold_80,threshold,0.9,0.03,2,3.4705696881870445,0.5370079118129553,6,24504.15381409022,100.0
threshold_81,threshold,0.9,0.03,2,3.444992823969034,0.5625847760309655,7,24145.12688952035,100.0
threshold_82,threshold,0.9,0.03,2,3.426058285794355,0.581519314205645,7,24190.27842085235,100.0
threshold_83,threshold,0.9,0.03,3,3.468175417648773,0.5394021823512276,7,33982.504901850945,100.0
threshold_80,threshold,0.9,0.03,3,3.4317950850952457,0.5757825149047533,8,33999.539069375955,100.0
threshold_81,threshold,0.9,0.03,3,3.405803983099095,0.6017736169009037,8,33562.538838817636,100.0
threshold_82,threshold,0.9,0.03,3,3.469877939335233,0.5376996606647674,7,33899.91223885805,100.0
threshold_84,threshold,0.9,0.03,1,3.4572426430967322,0.5503349569032688,7,14671.727929290197,100.0
threshold_85,threshold,0.9,0.03,1,3.4206107296259027,0.5869668703740962,7,14561.832188877708,100.0
threshold_86,threshold,0.9,0.03,1,3.44303446172639,0.5645431382736105,7,14629.103385179169,100.0
threshold_87,threshold,0.9,0.03,1,3.467303048918747,0.5402745510812529,7,14701.909146756241,100.0
threshold_84,threshold,0.9,0.03,2,3.456166661693805,0.5514109383061946,7,24340.22791437161,100.0
threshold_85,threshold,0.9,0.03,2,3.4476970462796976,0.5598805537203032,7,24204.923327716802,100.0
threshold_86,threshold,0.9,0.03,2,3.446244536360437,0.5613330636395619,7,24267.83699426048,100.0
threshold_87,threshold,0.9,0.03,2,3.427839440577806,0.5797381594221933,7,24285.42746848966,100.0
threshold_84,threshold,0.9,0.03,3,3.43755533613677,0.5700222638632293,7,33952.89392278192,100.0
